Date,Open,High,Low,Close,Adj Close,Volume
19/11/2010,22600.0,22600.0,22000.0,22060.0,22060.0,"179,23K"
22/11/2010,22300.0,22400.0,22020.0,22080.0,22080.0,"63,68K"
23/11/2010,21600.0,22000.0,21600.0,21980.0,21980.0,"162,03K"
24/11/2010,21800.0,22300.0,21520.0,22300.0,22300.0,"170,54K"
25/11/2010,22200.0,22560.0,22100.0,22540.0,22540.0,"217,86K"
26/11/2010,22100.0,22440.0,22000.0,22400.0,22400.0,"101,39K"
29/11/2010,22100.0,22300.0,22080.0,22240.0,22240.0,"50,02K"
30/11/2010,22100.0,22400.0,22100.0,22400.0,22400.0,"139,01K"
01/12/2010,22400.0,22580.0,22400.0,22500.0,22500.0,"293,03K"
02/12/2010,22500.0,22880.0,22500.0,22800.0,22800.0,"272,75K"
03/12/2010,22800.0,23080.0,22660.0,22800.0,22800.0,"407,94K"
06/12/2010,22800.0,22900.0,22660.0,22780.0,22780.0,"130,34K"
07/12/2010,22860.0,23000.0,22700.0,22840.0,22840.0,"243,42K"
09/12/2010,22740.0,22820.0,22700.0,22800.0,22800.0,"197,91K"
10/12/2010,22660.0,22840.0,22660.0,22800.0,22800.0,"447,80K"
13/12/2010,22660.0,23100.0,22660.0,23100.0,23100.0,"493,43K"
14/12/2010,23000.0,23180.0,22800.0,22800.0,22800.0,"385,69K"
15/12/2010,22800.0,22900.0,22640.0,22660.0,22660.0,"363,37K"
16/12/2010,22600.0,23080.0,22420.0,22940.0,22940.0,"337,98K"
17/12/2010,22900.0,22940.0,22760.0,22860.0,22860.0,"193,15K"
20/12/2010,22820.0,22980.0,22800.0,22920.0,22920.0,"271,29K"
21/12/2010,22860.0,22960.0,22860.0,22900.0,22900.0,"316,94K"
22/12/2010,22880.0,23060.0,22880.0,22980.0,22980.0,"696,33K"
23/12/2010,23000.0,23080.0,22960.0,23080.0,23080.0,"352,29K"
24/12/2010,23000.0,23100.0,22960.0,23020.0,23020.0,"159,15K"
27/12/2010,23020.0,23300.0,22980.0,23300.0,23300.0,"646,11K"
28/12/2010,22840.0,22840.0,22700.0,22700.0,22700.0,"144,23K"
29/12/2010,22700.0,22980.0,22480.0,22620.0,22620.0,"65,80K"
30/12/2010,22700.0,23000.0,22680.0,22960.0,22960.0,"60,18K"
03/01/2011,22880.0,22880.0,22300.0,22300.0,22300.0,"97,89K"
04/01/2011,22300.0,22460.0,22200.0,22460.0,22460.0,"30,60K"
05/01/2011,22460.0,22460.0,22240.0,22260.0,22260.0,"78,13K"
06/01/2011,22260.0,22260.0,21940.0,22020.0,22020.0,"51,71K"
07/01/2011,22000.0,22280.0,21920.0,22280.0,22280.0,"40,45K"
11/01/2011,22280.0,22400.0,22000.0,22200.0,22200.0,"128,20K"
12/01/2011,22180.0,22400.0,22140.0,22320.0,22320.0,"153,10K"
13/01/2011,22320.0,22400.0,22320.0,22380.0,22380.0,"72,13K"
14/01/2011,22400.0,22620.0,22380.0,22440.0,22440.0,"122,97K"
17/01/2011,22440.0,22500.0,22400.0,22400.0,22400.0,"26,36K"
18/01/2011,22400.0,22400.0,22260.0,22280.0,22280.0,"73,26K"
19/01/2011,22300.0,22380.0,21780.0,21840.0,21840.0,"306,25K"
20/01/2011,21800.0,21960.0,21360.0,21960.0,21960.0,"217,42K"
21/01/2011,21800.0,22180.0,21800.0,22000.0,22000.0,"175,64K"
24/01/2011,22000.0,22100.0,21900.0,22100.0,22100.0,"95,74K"
25/01/2011,22100.0,22100.0,21820.0,22000.0,22000.0,"144,43K"
26/01/2011,22000.0,22200.0,22000.0,22200.0,22200.0,"134,91K"
27/01/2011,22200.0,22340.0,22080.0,22240.0,22240.0,"192,96K"
28/01/2011,22200.0,22280.0,22000.0,22020.0,22020.0,"445,95K"
31/01/2011,22020.0,22080.0,21820.0,21920.0,21920.0,"796,84K"
01/02/2011,21820.0,22060.0,21720.0,21720.0,21720.0,"175,72K"
02/02/2011,21720.0,21880.0,21620.0,21700.0,21700.0,"67,66K"
03/02/2011,21600.0,21700.0,21600.0,21640.0,21640.0,"80,63K"
04/02/2011,21700.0,21700.0,21700.0,21720.0,21720.0,"115,46K"
07/02/2011,21800.0,22000.0,21720.0,21720.0,21720.0,"82,85K"
08/02/2011,21700.0,21760.0,21600.0,21620.0,21620.0,"124,96K"
09/02/2011,21620.0,21800.0,21620.0,21660.0,21660.0,"259,11K"
10/02/2011,21600.0,21700.0,21600.0,21660.0,21660.0,"16,47K"
11/02/2011,21600.0,21900.0,21580.0,21860.0,21860.0,"126,57K"
14/02/2011,21980.0,21980.0,21720.0,21740.0,21740.0,"46,04K"
15/02/2011,21740.0,22000.0,21700.0,21720.0,21720.0,"158,41K"
16/02/2011,21720.0,21800.0,21540.0,21640.0,21640.0,"150,82K"
17/02/2011,21500.0,21780.0,21500.0,21640.0,21640.0,"226,46K"
18/02/2011,21640.0,21740.0,21360.0,21700.0,21700.0,"192,40K"
21/02/2011,21320.0,21700.0,21320.0,21700.0,21700.0,"93,72K"
22/02/2011,21380.0,21720.0,21380.0,21700.0,21700.0,"171,18K"
23/02/2011,21620.0,21820.0,21620.0,21780.0,21780.0,"114,43K"
24/02/2011,21900.0,22000.0,21740.0,21860.0,21860.0,"186,75K"
25/02/2011,21860.0,21960.0,21800.0,21840.0,21840.0,"130,69K"
28/02/2011,21860.0,22060.0,21740.0,22000.0,22000.0,"197,79K"
01/03/2011,21820.0,22080.0,21820.0,22020.0,22020.0,"206,57K"
02/03/2011,22100.0,22100.0,21840.0,22000.0,22000.0,"80,50K"
03/03/2011,21980.0,22080.0,21860.0,22080.0,22080.0,"90,50K"
04/03/2011,22020.0,22140.0,22000.0,22020.0,22020.0,"108,35K"
07/03/2011,22080.0,22080.0,21980.0,22000.0,22000.0,"56,77K"
08/03/2011,22000.0,22000.0,21800.0,21840.0,21840.0,"50,16K"
09/03/2011,21840.0,22040.0,21840.0,22040.0,22040.0,"367,73K"
10/03/2011,22000.0,22000.0,22000.0,21800.0,21800.0,"67,71K"
11/03/2011,21740.0,22000.0,21340.0,21600.0,21600.0,"165,08K"
15/03/2011,21300.0,21300.0,21300.0,21300.0,21300.0,"60,98K"
16/03/2011,21200.0,21500.0,20220.0,20480.0,20480.0,"162,17K"
18/03/2011,21400.0,21600.0,21000.0,21600.0,21600.0,"114,60K"
22/03/2011,21600.0,21600.0,21120.0,21600.0,21600.0,"93,34K"
23/03/2011,21100.0,21680.0,21100.0,21600.0,21600.0,"105,10K"
24/03/2011,21500.0,21700.0,21500.0,21560.0,21560.0,"74,11K"
25/03/2011,21560.0,21600.0,21260.0,21480.0,21480.0,"99,11K"
28/03/2011,21200.0,21480.0,21200.0,21360.0,21360.0,"61,58K"
29/03/2011,21040.0,21500.0,21020.0,21020.0,21020.0,"103,14K"
30/03/2011,21020.0,21260.0,20020.0,20980.0,20980.0,"86,96K"
31/03/2011,20400.0,20980.0,20060.0,20560.0,20560.0,"67,86K"
01/04/2011,20400.0,20960.0,20400.0,20780.0,20780.0,"1,29M"
04/04/2011,20540.0,20940.0,20540.0,20700.0,20700.0,"120,24K"
05/04/2011,20600.0,21000.0,20600.0,20980.0,20980.0,"194,70K"
06/04/2011,20720.0,21200.0,20720.0,20980.0,20980.0,"153,54K"
07/04/2011,21000.0,21000.0,20800.0,20860.0,20860.0,"1,76M"
08/04/2011,20820.0,21000.0,20700.0,20720.0,20720.0,"86,15K"
11/04/2011,20700.0,20920.0,20620.0,20700.0,20700.0,"198,46K"
12/04/2011,20700.0,20700.0,20120.0,20440.0,20440.0,"78,10K"
13/04/2011,20120.0,20640.0,19800.0,20280.0,20280.0,"63,69K"
14/04/2011,20120.0,20200.0,19800.0,19980.0,19980.0,"187,89K"
15/04/2011,19800.0,20220.0,19680.0,20060.0,20060.0,"208,26K"
18/04/2011,20200.0,20200.0,20000.0,20060.0,20060.0,"253,95K"
19/04/2011,20100.0,20240.0,19920.0,20060.0,20060.0,"56,83K"
20/04/2011,20020.0,20860.0,20020.0,20860.0,20860.0,"46,54K"
25/04/2011,20220.0,21000.0,20220.0,21000.0,21000.0,"72,47K"
26/04/2011,20740.0,21000.0,20740.0,20900.0,20900.0,"287,31K"
27/04/2011,20800.0,20960.0,20800.0,20900.0,20900.0,"246,73K"
