Data,Último,Máximo,Mínimo,Abertura,Volume
12/04/2017,"1.090,00","1.090,00","1.090,00","1.090,00","0,00"
20/04/2017,"1.065,00","1.065,00","1.065,00","1.065,00","25,61K"
24/04/2017,"1.075,00","1.075,00","1.065,00","1.065,00","27,43K"
25/04/2017,"1.070,00","1.075,00","1.070,00","1.075,00","40,53K"
27/04/2017,"1.065,00","1.065,00","1.065,00","1.065,00","52,97K"
28/04/2017,"1.060,00","1.060,00","1.060,00","1.060,00","57,00K"
03/05/2017,"1.065,00","1.065,00","1.065,00","1.065,00","25,51K"
04/05/2017,"1.065,00","1.065,00","1.065,00","1.065,00","18,47K"
05/05/2017,"1.075,00","1.075,00","1.055,00","1.060,00","38,17K"
08/05/2017,"1.055,00","1.060,00","1.050,00","1.060,00","353,46K"
09/05/2017,"1.045,00","1.055,00","1.045,00","1.055,00","212,68K"
10/05/2017,"1.045,00","1.045,00","1.045,00","1.045,00","51,63K"
11/05/2017,"1.055,00","1.055,00","1.055,00","1.055,00","22,45K"
12/05/2017,"1.055,00","1.055,00","1.055,00","1.055,00","14,71K"
15/05/2017,"1.060,00","1.070,00","1.060,00","1.070,00","82,78K"
16/05/2017,"1.065,00","1.060,00","1.060,00","1.060,00","23,68K"
17/05/2017,"1.085,00","1.085,00","1.080,00","1.080,00","50,00K"
18/05/2017,"1.075,00","1.085,00","1.075,00","1.085,00","38,32K"
19/05/2017,"1.080,00","1.080,00","1.080,00","1.080,00","16,11K"
23/05/2017,"1.070,00","1.080,00","1.070,00","1.080,00","90,31K"
24/05/2017,"1.070,00","1.070,00","1.070,00","1.070,00","0,00"
